Location,Scenario,Smolt type,Deploy period,Period,X,W,Employ bin,Harvest bin,Deploy bin,Deploy type bin,Y
1,2,0,0,2,162442.21056908972,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,3,228356.64026099074,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,4,289788.48332360195,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,5,341135.54208440694,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,6,388018.6647643077,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,7,461968.81553815893,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,8,602797.6649145194,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,9,792842.4777989773,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,10,1127982.0356697736,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,11,1431245.775041057,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,12,1711278.5185220127,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,13,1979370.8956759386,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,14,2229181.5322474046,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,0,15,2445806.867233064,318154.5817150511,1.0,1.0,-0.0,0.0,0.0
1,2,0,0,16,2300001.0792602766,250000.0,1.0,1.0,-0.0,0.0,0.0
1,2,0,0,17,2168255.7666156157,313168.66196588357,1.0,1.0,-0.0,0.0,0.0
1,2,0,0,18,1995405.1294029995,449262.9241592296,1.0,1.0,-0.0,0.0,0.0
1,2,0,0,19,1752378.6485827693,694582.1357246689,1.0,1.0,-0.0,0.0,0.0
1,2,0,0,20,1329356.8930509328,795654.869881437,1.0,1.0,-0.0,0.0,0.0
1,2,0,0,21,784242.3183187828,938850.8386815944,1.0,1.0,-0.0,0.0,0.0
1,2,0,0,22,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,0,23,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,30,83439.56140038879,0.0,1.0,-0.0,1.0,1.0,83439.56140038879
1,2,0,30,31,116913.23990772573,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,32,188461.12106582726,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,33,378180.6538457278,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,34,707957.9521506943,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,35,1100547.4019468036,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,36,1358433.4291470142,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,37,1570743.863260128,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,38,1776578.6302377193,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,39,1942141.1268695144,0.0,1.0,-0.0,0.0,0.0,0.0
1,2,0,30,40,2114073.021148415,0.0,1.0,-0.0,0.0,0.0,0.0
1,2,0,30,41,2229979.5096733095,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,42,2382465.976768154,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,43,2654597.42645457,418061.4029393885,1.0,1.0,-0.0,0.0,0.0
1,2,0,30,44,2708974.3289822405,997056.3133588429,1.0,1.0,-0.0,0.0,0.0
1,2,0,30,45,2271168.3922525477,1002678.3573943179,1.0,1.0,-0.0,0.0,0.0
1,2,0,30,46,1756397.1916276084,1042345.1938082566,1.0,1.0,-0.0,0.0,0.0
1,2,0,30,47,1016656.0573034957,902676.7868709902,1.0,1.0,-0.0,0.0,0.0
1,2,0,30,48,246808.73318826358,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,49,272016.9062891565,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,50,293911.74665592564,313167.27130725316,1.0,1.0,-0.0,0.0,0.0
1,2,0,30,51,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,52,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,2,0,30,53,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1,2,0,55,55,90934.24868204014,0.0,1.0,0.0,1.0,1.0,90934.24868204014
1,2,0,55,56,149721.53230963193,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,55,57,262854.1648040265,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,55,58,533461.5497154634,0.0,1.0,0.0,-0.0,0.0,0.0
1,2,0,55,59,888134.0083671139,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,55,60,1478610.8150417882,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0,0,0,78166.92206079149,0.0,1.0,0.0,1.0,1.0,78166.92206079149
1,3,0,0,1,122552.09356494521,0.0,1.0,0.0,0.0,-0.0,0.0
1,3,0,0,2,173269.73363928456,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,3,249667.70922055148,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,4,321815.5909713454,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,5,382637.6900426461,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,6,438501.9230377187,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,7,527104.158641652,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,8,697123.9688408392,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,9,928554.496042733,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,10,1340399.7464313996,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,11,1715936.215358638,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,12,2064452.5248975551,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,0,13,2399344.179106623,269363.7022057371,1.0,1.0,-0.0,0.0,0.0
1,3,0,0,14,2442942.0282307863,504341.4121831134,1.0,1.0,-0.0,0.0,0.0
1,3,0,0,15,2183598.4981037597,341280.01265507936,1.0,1.0,-0.0,0.0,0.0
1,3,0,0,16,2000955.1476845306,253040.32541114188,1.0,1.0,-0.0,0.0,0.0
1,3,0,0,17,1853916.9329975941,350770.14427969244,1.0,1.0,-0.0,0.0,0.0
1,3,0,0,18,1626687.3668167247,472722.0283546061,1.0,1.0,-0.0,0.0,0.0
1,3,0,0,19,1326982.2401341954,734465.2830555886,1.0,1.0,-0.0,0.0,0.0
1,3,0,0,20,803984.7792267073,959625.0185112162,1.0,1.0,-0.0,0.0,0.0
1,3,0,0,21,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,0,22,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,0,23,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,30,83439.56140038879,0.0,1.0,-0.0,1.0,1.0,83439.56140038879
1,3,0,30,31,120704.37966000383,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,32,202290.39835900295,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,33,425027.3933344601,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,34,822131.76241206,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,35,1302687.4730435691,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,36,1621131.7733101072,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,37,1884494.5848333784,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,38,2140656.5349913435,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,39,2347237.2730955626,0.0,1.0,-0.0,0.0,0.0,0.0
1,3,0,30,40,2562184.6001406237,0.0,1.0,-0.0,0.0,0.0,0.0
1,3,0,30,41,2707366.2087795753,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,42,2898566.336073988,477892.5590930544,1.0,1.0,-0.0,0.0,0.0
1,3,0,30,43,2762387.6771097872,798998.1570564716,1.0,1.0,-0.0,0.0,0.0
1,3,0,30,44,2470400.6672060294,1037022.3007822307,1.0,1.0,-0.0,0.0,0.0
1,3,0,30,45,1958553.6456173188,1061751.8103226027,1.0,1.0,-0.0,0.0,0.0
1,3,0,30,46,1329305.9486872288,1142874.5037689542,1.0,1.0,-0.0,0.0,0.0
1,3,0,30,47,421379.3794206623,477771.20952825615,1.0,1.0,-0.0,0.0,0.0
1,3,0,30,48,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,49,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,50,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,51,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,52,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,3,0,30,53,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1,3,0,55,55,90934.24868204014,0.0,1.0,0.0,1.0,1.0,90934.24868204014
1,3,0,55,56,156731.8228394876,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,55,57,287138.8077283094,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,55,58,608181.7663002707,0.0,1.0,0.0,-0.0,0.0,0.0
1,3,0,55,59,1037975.3100823866,0.0,1.0,0.0,0.0,0.0,0.0
1,3,0,55,60,1771497.9370307166,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,0,0,78166.92206079149,0.0,1.0,0.0,1.0,1.0,78166.92206079149
1,4,0,0,1,124902.87406137407,0.0,1.0,0.0,0.0,-0.0,0.0
1,4,0,0,2,178859.40137389375,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,3,260803.24046286012,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,4,338678.0766930965,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,5,404594.8650827531,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,6,465307.7557949037,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,7,561850.4521089055,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,8,747769.4554195335,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,9,1001862.8548938793,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,10,1455941.576065339,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,11,1871445.2753710255,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,12,2257939.761400327,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,0,13,2629950.892239089,653594.8743157191,1.0,1.0,-0.0,0.0,0.0
1,4,0,0,14,2324464.915966352,520893.7620405636,1.0,1.0,-0.0,0.0,0.0
1,4,0,0,15,2039974.6219766664,351183.4951697551,1.0,1.0,-0.0,0.0,0.0
1,4,0,0,16,1839013.7668954274,260704.0162455528,1.0,1.0,-0.0,0.0,0.0
1,4,0,0,17,1677033.7594959617,363856.9760581379,1.0,1.0,-0.0,0.0,0.0
1,4,0,0,18,1426391.0628908835,484629.81472466164,1.0,1.0,-0.0,0.0,0.0
1,4,0,0,19,1095415.6618869952,754980.2242386284,1.0,1.0,-0.0,0.0,0.0
1,4,0,0,20,517178.0952131557,618492.3720430621,1.0,1.0,-0.0,0.0,0.0
1,4,0,0,21,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,0,22,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,0,23,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,30,83439.56140038879,0.0,1.0,-0.0,1.0,1.0,83439.56140038879
1,4,0,30,31,122630.3021993991,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,32,209451.76187244206,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,33,449835.86762052466,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,34,883555.4587244808,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,35,1412433.85357415,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,36,1764312.8761600463,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,37,2055934.2633686417,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,38,2340003.8497227365,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,39,2569362.2280648495,0.0,1.0,0.0,0.0,0.0,0.0
1,4,0,30,40,2808221.8946808507,334646.16343522863,1.0,1.0,0.0,0.0,0.0
1,4,0,30,41,2635047.0856848136,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,42,2823827.4550750004,498702.61904255627,1.0,1.0,-0.0,0.0,0.0
1,4,0,30,43,2662737.7647499153,817383.3811067143,1.0,1.0,-0.0,0.0,0.0
1,4,0,30,44,2340815.1543542426,1056593.788638761,1.0,1.0,-0.0,0.0,0.0
1,4,0,30,45,1788368.0929101885,1091966.5997287438,1.0,1.0,-0.0,0.0,0.0
1,4,0,30,46,1096177.6143772143,1292124.710515976,1.0,1.0,-0.0,0.0,0.0
1,4,0,30,47,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,48,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,49,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,50,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,51,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,52,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
1,4,0,30,53,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1,4,0,55,55,90934.24868204014,0.0,1.0,0.0,1.0,1.0,90934.24868204014
1,4,0,55,56,160317.5688491857,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,55,57,299822.8044510133,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,55,58,648025.453101076,0.0,1.0,0.0,-0.0,0.0,0.0
1,4,0,55,59,1118834.6727254165,0.0,1.0,0.0,0.0,0.0,0.0
1,4,0,55,60,1931700.3968011446,0.0,0.0,0.0,0.0,0.0,0.0
2,0,0,8,8,57477.047754729625,0.0,1.0,0.0,1.0,1.0,57477.047754729625
2,0,0,8,9,87640.95250822711,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,10,141625.76624855024,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,11,252547.00672843403,0.0,1.0,0.0,0.0,0.0,0.0
2,0,0,8,12,379841.84037949285,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,13,499452.94589586364,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,14,569160.4066949997,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,15,622040.1872868369,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,16,670362.6424811295,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,17,708760.87964474,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,18,773500.6411769465,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,19,856431.3546843395,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,20,979033.6636829954,0.0,1.0,0.0,-0.0,0.0,0.0
2,0,0,8,21,1151590.456179254,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,8,22,1402274.6639003975,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,8,23,1681555.0249657244,587756.3430086663,1.0,1.0,-0.0,0.0,0.0
2,0,0,8,24,1347608.763910495,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,8,25,1495903.9392565181,359055.62178375665,1.0,1.0,-0.0,0.0,0.0
2,0,0,8,26,1259426.2454115506,276681.3000976918,1.0,1.0,-0.0,0.0,0.0
2,0,0,8,27,1061843.3788218587,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,8,28,1113779.7439213188,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,8,29,1159363.7861067455,250000.0,1.0,1.0,-0.0,0.0,0.0
2,0,0,8,30,967592.5180374857,389129.49081254506,1.0,1.0,-0.0,0.0,0.0
2,0,0,8,31,646235.4894651822,707803.3356153517,1.0,1.0,-0.0,0.0,0.0
2,0,0,34,34,96535.7269931691,0.0,1.0,-0.0,1.0,1.0,96535.7269931691
2,0,0,34,35,163181.60359683505,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,36,241980.17721532326,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,37,353416.6815269992,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,38,462871.32478111656,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,39,561065.7171126043,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,40,617654.5960000585,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,41,663099.0228051372,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,42,727161.7954003027,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,43,812872.1133979175,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,44,981802.5990388904,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,45,1182176.077858439,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,46,1463754.034419432,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,47,1810040.2220290927,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,48,2143831.2133319234,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,49,2417347.3368460294,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,50,2645632.79777595,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,51,2836370.854452252,279682.04776493507,1.0,1.0,-0.0,0.0,0.0
2,0,0,34,52,2715532.4808796714,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,34,53,2842558.879139561,3005303.794732609,1.0,1.0,-0.0,0.0,0.0
2,0,0,34,54,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,0,0,34,55,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,0,0,34,56,0.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,0,0,34,57,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,56,56,100000.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,0,0,56,57,152479.91316849669,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,56,58,246404.03740447204,0.0,1.0,-0.0,-0.0,0.0,0.0
2,0,0,56,59,439387.5757260909,0.0,1.0,-0.0,0.0,0.0,0.0
2,0,0,56,60,783515.7399857903,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,8,8,57477.047754729625,0.0,1.0,0.0,1.0,1.0,57477.047754729625
2,1,0,8,9,91780.1005002456,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,10,155056.21051569164,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,11,288994.6932985336,0.0,1.0,0.0,0.0,0.0,0.0
2,1,0,8,12,446181.07981468004,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,13,595889.5855863178,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,14,683805.8330768894,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,15,750774.9571020156,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,16,812152.9294368408,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,17,861050.4151614887,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,18,943633.0027594438,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,19,1049715.8099884456,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,8,20,1207066.9297029835,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,8,21,1429441.353438514,0.0,1.0,0.0,-0.0,0.0,0.0
2,1,0,8,22,1754032.1301748136,438529.0378811802,1.0,1.0,-0.0,0.0,0.0
2,1,0,8,23,1678844.6230781018,709633.1629617901,1.0,1.0,-0.0,0.0,0.0
2,1,0,8,24,1232046.0261459928,507900.07131482405,1.0,1.0,-0.0,0.0,0.0
2,1,0,8,25,864494.3095970923,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,8,26,937729.5465040337,289929.883679974,1.0,1.0,-0.0,0.0,0.0
2,1,0,8,27,708634.0235871646,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,8,28,744416.5291672733,250000.0,1.0,1.0,-0.0,0.0,0.0
2,1,0,8,29,525858.0765553156,249999.9999999986,1.0,1.0,-0.0,0.0,0.0
2,1,0,8,30,303097.16144407494,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,8,31,324977.83139712183,356866.4151019202,1.0,1.0,-0.0,0.0,0.0
2,1,0,34,34,96535.7269931691,0.0,1.0,-0.0,1.0,1.0,96535.7269931691
2,1,0,34,35,172636.23179429257,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,36,265309.6204930118,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,37,399229.57818804507,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,38,532874.3802976491,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,39,654024.8029493291,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,40,724303.8327107546,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,41,780956.3659541792,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,42,861047.8468462541,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,43,968597.440631152,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,44,1181656.7235422751,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,45,1435987.3816525906,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,46,1795646.379836335,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,47,2240744.2177525894,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,48,2672064.49149628,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,49,3026883.213142633,440546.9708685411,1.0,1.0,-0.0,0.0,0.0
2,1,0,34,50,2883311.6885851035,325071.0537470882,1.0,1.0,-0.0,0.0,0.0
2,1,0,34,51,2773947.8393648462,461083.16221407196,1.0,1.0,-0.0,0.0,0.0
2,1,0,34,52,2473938.4379500616,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,34,53,2593862.63228664,2747647.564600254,1.0,1.0,-0.0,0.0,0.0
2,1,0,34,54,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,1,0,34,55,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,1,0,34,56,0.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,1,0,34,57,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,56,56,100000.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,1,0,56,57,159681.30599173522,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,56,58,269770.65902437986,0.0,1.0,-0.0,-0.0,0.0,0.0
2,1,0,56,59,502800.16908967466,0.0,1.0,-0.0,0.0,0.0,0.0
2,1,0,56,60,937121.9648233078,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0,8,8,57477.047754729625,0.0,1.0,0.0,1.0,1.0,57477.047754729625
2,2,0,8,9,93897.66988801386,0.0,1.0,0.0,-0.0,0.0,0.0
2,2,0,8,10,162078.64608578925,0.0,1.0,0.0,-0.0,0.0,0.0
2,2,0,8,11,308464.9006749628,0.0,1.0,0.0,0.0,0.0,0.0
2,2,0,8,12,482066.7887737021,0.0,1.0,0.0,-0.0,0.0,0.0
2,2,0,8,13,648445.1479908236,0.0,1.0,0.0,-0.0,0.0,0.0
2,2,0,8,14,746492.1090656195,0.0,1.0,0.0,-0.0,0.0,0.0
2,2,0,8,15,821318.5724061477,0.0,1.0,0.0,-0.0,0.0,0.0
2,2,0,8,16,889989.6083702252,0.0,1.0,0.0,-0.0,0.0,0.0
2,2,0,8,17,944760.2874317726,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,18,1037335.6284786684,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,19,1156405.9673659785,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,20,1333287.7969205694,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,21,1583727.5748477106,0.0,1.0,0.0,-0.0,0.0,0.0
2,2,0,8,22,1950064.1600195682,929598.3696512142,1.0,1.0,-0.0,0.0,0.0
2,2,0,8,23,1431411.3782551903,731497.0820640301,1.0,1.0,-0.0,0.0,0.0
2,2,0,8,24,927611.4068930217,581742.8875104227,1.0,1.0,-0.0,0.0,0.0
2,2,0,8,25,453139.80483125296,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,26,492086.6781166825,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,27,524463.0058120247,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,28,551314.6026793638,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,29,574920.4519583152,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,30,605102.4095210428,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,8,31,649361.0630757888,713900.816620106,1.0,1.0,-0.0,0.0,0.0
2,2,0,34,34,96535.7269931691,0.0,1.0,-0.0,1.0,1.0,96535.7269931691
2,2,0,34,35,177497.4992940292,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,36,277516.56710466434,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,37,423550.56196260493,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,38,570378.2998649428,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,39,704126.2711915224,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,40,781948.378408265,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,41,844790.4194753921,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,42,933750.7412875494,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,43,1053412.7040551787,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,44,1291025.6710177609,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,45,1575492.1283791203,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,46,1978920.4660186376,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,47,2479605.6994651738,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,48,2965952.6644110214,697698.9741000915,1.0,1.0,-0.0,0.0,0.0
2,2,0,34,49,2669040.507484566,464418.0244181482,1.0,1.0,-0.0,0.0,0.0
2,2,0,34,50,2470889.3031847817,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,34,51,2658746.671365721,268980.1004041643,1.0,1.0,-0.0,0.0,0.0
2,2,0,34,52,2546603.5168553456,250000.0,1.0,1.0,-0.0,0.0,0.0
2,2,0,34,53,2421979.587609734,2567772.679718839,1.0,1.0,-0.0,0.0,0.0
2,2,0,34,54,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,2,0,34,55,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,2,0,34,56,0.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,2,0,34,57,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,56,56,100000.0,0.0,1.0,-0.0,1.0,1.0,100000.0
